"symbol","date","open","high","close","volume","adj","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Exchange"
"NE",2017-07-14,3.89,3.99,3.91,6461000,3.91,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-17,3.87,3.96,3.95,6385100,3.95,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-18,4.02,4.02,3.97,6250400,3.97,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-19,3.97,4.35,4.27,13121600,4.27,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-20,4.3,4.37,4.12,9353200,4.12,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-21,4.13,4.14,4,9151400,4,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-24,4.04,4.05,3.97,4278900,3.97,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-25,4.07,4.18,4.1,6067600,4.1,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-26,4.15,4.15,4.05,9360200,4.05,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-27,4.04,4.09,4.06,5140400,4.06,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-28,4.03,4.25,4.04,7350600,4.04,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NMI",2017-07-03,11.781,11.821,11.78,5700,11.739173,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-05,11.821,11.861,11.77,10900,11.729208,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-06,11.821,11.821,11.74,10800,11.699311,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-07,11.741,11.811,11.76,6600,11.719243,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-10,11.811,11.851,11.81,8800,11.76907,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-11,11.841,11.871,11.83,2900,11.789,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-12,11.78,11.87,11.87,6300,11.87,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-13,11.85,11.89,11.89,4700,11.89,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-14,11.88,11.88,11.81,23000,11.81,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-17,11.81,11.81,11.8,9200,11.8,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-18,11.79,11.85,11.82,20700,11.82,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-19,11.78,11.82,11.8,15500,11.8,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-20,11.78,11.79,11.78,4600,11.78,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-21,11.79,11.81,11.81,12200,11.81,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-24,11.82,11.83,11.79,13300,11.79,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-25,11.81,11.81,11.79,9900,11.79,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-26,11.79,11.79,11.75,6300,11.75,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-27,11.77,11.81,11.79,7000,11.79,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NMI",2017-07-28,11.79,11.82,11.8,5400,11.8,"Nuveen Municipal Income Fund, Inc.",11.8,"$98.38M",1988,NA,NA,"NYSE"
"NSA",2017-07-03,23.15,23.57,23.49,273700,23.49,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-05,23.57,23.66,22.799999,639600,22.799999,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-06,22.58,22.6,22.030001,702600,22.030001,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-07,22.06,22.54,22.299999,655000,22.299999,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-10,22.18,22.19,21.76,591700,21.76,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-11,21.76,21.895,21.549999,623300,21.549999,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-12,21.74,22.2,22.09,359300,22.09,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-13,22.1,22.16,21.870001,270400,21.870001,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-14,22.03,22.44,22.42,290300,22.42,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-17,22.41,22.66,22.459999,610900,22.459999,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-18,22.48,22.585,22.33,415200,22.33,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-19,22.33,22.66,22.540001,294000,22.540001,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-20,22.43,22.515,22.379999,327900,22.379999,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-21,22.64,22.69,22.66,280800,22.66,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-24,22.68,22.69,22.610001,375100,22.610001,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-25,22.64,22.775,22.690001,305000,22.690001,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-26,22.69,23.19,23.059999,180900,23.059999,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-27,22.93,22.93,22.280001,359500,22.280001,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSA",2017-07-28,22.24,22.57,22.51,634200,22.51,"National Storage Affiliates Trust",22.51,"$996.21M",2015,"Consumer Services","Real Estate Investment Trusts","NYSE"
"NSH",2017-07-03,24.55,25.1,25,18500,25,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-05,25.05,25.05,24.299999,35900,24.299999,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-06,24.25,24.4,23.9,110800,23.9,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-07,23.85,24.5,24.450001,119400,24.450001,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-10,24.45,24.9,24,108100,24,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-11,23.95,24.45,24,51000,24,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-12,24.15,24.35,24,48200,24,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-13,23.95,24.3,24.15,70400,24.15,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-14,24.15,25.25,24.950001,143000,24.950001,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-17,24.3,24.7,24.35,93100,24.35,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-18,24.45,24.45,24.15,142100,24.15,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-19,24.15,24.85,24.65,151700,24.65,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-20,24.85,24.95,24.1,117300,24.1,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-21,24.05,24.15,24.1,79300,24.1,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-24,24.35,24.5,24.049999,114800,24.049999,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-25,24.2,24.3,23.950001,232200,23.950001,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-26,24.15,24.15,23.5,34300,23.5,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-27,23.6,23.95,23.549999,47800,23.549999,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NSH",2017-07-28,23.05,23.8,23.25,53300,23.25,"Nustar GP Holdings, LLC",23.25,"$998.63M",NA,"Energy","Natural Gas Distribution","NYSE"
"NVR",2017-07-03,2413.11,2440.61,2410.610107,11500,2410.610107,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-05,2397.91,2433.46,2422.439941,19200,2422.439941,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-06,2414.95,2454.76,2448.879883,36400,2448.879883,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-07,2449.02,2521.7,2497.790039,24500,2497.790039,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-10,2475,2529.2,2526.919922,22700,2526.919922,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-11,2521.54,2541.26,2514.699951,22700,2514.699951,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-12,2520,2533.17,2524.800049,25900,2524.800049,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-13,2528.9,2536.43,2526.189941,10600,2526.189941,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-14,2526,2541.46,2530.800049,13600,2530.800049,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-17,2529.65,2544.5,2536.790039,11400,2536.790039,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-18,2534,2534,2483.209961,29200,2483.209961,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-19,2498,2519,2482.72998,28400,2482.72998,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-20,2491.79,2491.79,2447.290039,33500,2447.290039,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-21,2530.99,2660.32,2648.449951,91200,2648.449951,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-24,2652.61,2679.86,2664.689941,31400,2664.689941,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-25,2672.25,2693,2673.51001,49300,2673.51001,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-26,2690.85,2705.16,2678.939941,28100,2678.939941,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-27,2680.55,2685.35,2643.439941,22100,2643.439941,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"NVR",2017-07-28,2634,2642.98,2625,25900,2625,"NVR, Inc.",2625,"$9.84B",NA,"Capital Goods","Homebuilding","NYSE"
"PCLN",2017-07-03,1877.67,1884.32,1843.130005,335000,1843.130005,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-05,1845.5,1869.28,1866.01001,374900,1866.01001,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-06,1851.15,1877.3,1872.300049,422600,1872.300049,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-07,1873.86,1921.4,1918.5,631000,1918.5,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-10,1920,1936.22,1921.819946,360800,1921.819946,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-11,1920.89,1933.55,1929.150024,318400,1929.150024,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-12,1939.22,1951.4,1946.180054,344200,1946.180054,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-13,1950,1950,1940.699951,291100,1940.699951,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-14,1949.47,1955.62,1950.869995,302300,1950.869995,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-17,1949.11,1955.69,1945.459961,264600,1945.459961,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-18,1949,1989.04,1976.23999,504800,1976.23999,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-19,1981.18,1999,1992.099976,361100,1992.099976,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-20,2000.48,2008.65,1999.219971,342100,1999.219971,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-21,1993.52,2002.85,1994.890015,232700,1994.890015,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-24,1994.9,2005.09,2002.01001,261700,2002.01001,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-25,2004.69,2023.37,2016.910034,330700,2016.910034,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-26,2019.24,2037,2033.209961,311800,2033.209961,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-27,2040.05,2043.95,2025.089966,487500,2025.089966,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PCLN",2017-07-28,2026.47,2040.63,2024.060059,494700,2024.060059,"The Priceline Group Inc. ",2024.06,"$99.47B",1999,"Miscellaneous","Business Services","NASDAQ"
"PETS",2017-07-03,40.74,41,40.549999,127800,40.549999,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-05,40.56,40.6,40.189999,266900,40.189999,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-06,39.87,40.08,39.700001,326900,39.700001,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-07,39.56,41.41,41.290001,459500,41.290001,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-10,41.46,41.63,40.509998,505800,40.509998,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-11,38.19,39.58,39.450001,928200,39.450001,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-12,39.72,40.18,39.849998,373200,39.849998,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-13,39.58,40.64,40.02,377400,40.02,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-14,40.02,40.24,39.709999,264600,39.709999,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-17,39.75,39.75,39.279999,477800,39.279999,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-18,39.3,40.38,40.110001,580600,40.110001,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-19,40.12,40.7,40.169998,516500,40.169998,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-20,40.2,40.26,38.990002,516800,38.990002,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-21,39.07,40.55,40.540001,1068800,40.540001,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-24,43.26,48.52,47.950001,4392600,47.950001,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-25,47.99,48.87,48.080002,1210000,48.080002,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-26,48.36,50.65,50.540001,968400,50.540001,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-27,50.24,50.9,48.959999,1049100,48.959999,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"PETS",2017-07-28,48.56,48.98,48.369999,736000,48.369999,"PetMed Express, Inc.",48.37,"$992.82M",NA,"Health Care","Medical/Nursing Services","NASDAQ"
"RNP",2017-07-03,20.943,21.074,20.940001,52500,20.816532,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-05,21.034,21.104,20.969999,82900,20.846354,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-06,21.004,21.094,20.57,98200,20.448711,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-07,20.702,20.853,20.73,52900,20.607769,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-10,20.863,20.883,20.709999,80100,20.587887,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-11,20.853,20.853,20.440001,128500,20.319479,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-12,20.581,20.742,20.549999,83000,20.428829,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-13,20.803,20.833,20.700001,85800,20.577948,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-14,20.893,21.024,20.889999,75900,20.766825,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-17,21.014,21.155,21.030001,85400,20.906,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-18,20.98,21.09,21,110000,21,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-19,21.03,21.11,21.09,90000,21.09,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-20,21.19,21.29,21.15,64100,21.15,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-21,21.21,21.23,21.110001,95800,21.110001,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-24,21.12,21.16,21.1,74200,21.1,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-25,21.25,21.25,20.889999,186100,20.889999,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-26,20.9,20.97,20.879999,144900,20.879999,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-27,20.96,20.96,20.809999,113500,20.809999,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"RNP",2017-07-28,20.8,20.94,20.940001,81400,20.940001,"Cohen & Steers Reit and Preferred Income Fund Inc",20.94,"$996.05M",2003,NA,NA,"NYSE"
"SGLB",2017-07-03,2.29,2.29,2.23,9900,2.23,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-05,2.2,2.27,2.23,16800,2.23,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-06,2.23,2.32,2.32,18700,2.32,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-07,2.279,2.31,2.3,25900,2.3,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-10,2.35,2.35,2.3,15700,2.3,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-11,2.21,2.24,2.2,2800,2.2,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-12,2.18,2.276,2.2628,3600,2.2628,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-13,2.295,2.36,2.28,11300,2.28,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-14,2.32,2.32,2.28,8200,2.28,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-17,2.355,2.357,2.3,1600,2.3,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-18,2.29,2.3,2.29,6000,2.29,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-19,2.3,2.3,2.26,3300,2.26,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-20,2.18,2.285,2.19,26400,2.19,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-21,2.15,2.2,2.16,15200,2.16,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-24,2.18,2.18,2.17,6100,2.17,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-25,2.19,2.19,2.15,6600,2.15,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-26,2.19,2.19,2.16,7700,2.16,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-27,2.15,2.16,2.12,6000,2.12,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGLB",2017-07-28,2.01,2.174,2.16,9600,2.16,"Sigma Labs, Inc.",2.16,"$9.87M",NA,"Consumer Durables","Miscellaneous manufacturing industries","NASDAQ"
"SGRY",2017-07-03,22.85,22.85,22.299999,52600,22.299999,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
"SGRY",2017-07-05,22.3,22.5,21.9,168600,21.9,"Surgery Partners, Inc.",20.3,"$991.01M",2015,"Health Care","Hospital/Nursing Management","NASDAQ"
